2025-11-19T10:27:05Z	qwen3-06b	Q3_K_L	4	12.045625	7.055434	10.387019	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T10:40:35Z	qwen3-06b	Q3_K_M	4	14.57448	7.647004	10.911483	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T10:52:59Z	qwen3-06b	Q4_K_M	4	17.056346	7.045135	11.300548	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T11:04:57Z	qwen3-06b	Q4_K_S	4	17.76719	7.224765	11.803782	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T11:16:34Z	qwen3-06b	Q5_K_M	4	13.832643	6.407079	10.238496	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T11:29:56Z	qwen3-06b	Q5_K_S	4	13.881404	6.368526	9.959341	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T11:43:32Z	qwen3-06b	Q6_K	4	12.794234	5.742286	9.219647	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T11:58:10Z	qwen3-06b	Q8_0	4	16.247457	4.43839	9.504335	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T12:12:03Z	qwen25-05b-instruct	Q3_K_L	4	21.801632	8.123005	14.473645	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T12:22:00Z	qwen25-05b-instruct	Q3_K_M	4	22.90371	8.35397	15.17479	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T12:31:38Z	qwen25-05b-instruct	Q4_K_M	4	21.440344	7.688914	13.91115	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T12:41:52Z	qwen25-05b-instruct	Q4_K_S	4	20.550431	7.607342	14.206975	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T12:52:08Z	qwen25-05b-instruct	Q5_K_M	4	19.065372	7.317535	12.592413	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:03:12Z	qwen25-05b-instruct	Q5_K_S	4	18.788334	7.341025	13.146396	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:14:09Z	qwen25-05b-instruct	Q6_K	4	23.391511	6.219621	13.142066	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:24:46Z	qwen25-05b-instruct	Q8_0	4	25.576613	6.109411	13.907624	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:34:49Z	gemma3-270m-instruct	Q3_K_L	4	67.692921	13.075986	32.159033	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:40:18Z	gemma3-270m-instruct	Q3_K_M	4	72.345818	13.49514	34.522861	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:45:35Z	gemma3-270m-instruct	Q4_K_M	4	67.849592	13.046337	32.096853	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:51:05Z	gemma3-270m-instruct	Q4_K_S	4	68.490985	12.958365	31.456507	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T13:56:37Z	gemma3-270m-instruct	Q5_K_M	4	62.626576	12.497174	30.415055	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T14:02:18Z	gemma3-270m-instruct	Q5_K_S	4	63.066442	12.249676	29.610098	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T14:08:05Z	gemma3-270m-instruct	Q6_K	4	72.099053	11.525774	30.357358	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
2025-11-19T14:13:45Z	gemma3-270m-instruct	Q8_0	4	78.309492	11.388102	31.735244	CPU	NA	NA	NA	NA	NA	NA	NA	NA	99	f16	f16	bench:p=512;n=128;r=5;ctk=NA;ctv=NA	file
